x,y,cluster
0.8107876840040881,0.1854127355907402,2
0.8941907715364386,0.0625849358322626,2
0.9542335272049,0.3738252947696812,2
0.6759632080714553,0.007534175243793,2
0.8064790586837479,0.2383215039710358,2
0.5715665247378695,0.3000817530178141,2
0.9738538647198096,0.2172616941913037,2
0.4874580524492963,0.326204274987693,2
0.4713665528852792,0.251364999772248,2
0.4851335631046612,0.2572998679999422,2
0.8454655155541071,0.5922325942960059,2
0.7844765184322454,0.3380354630956981,2
0.5284249029472743,0.3134568779857901,2
0.9731310744325724,0.2261015788887105,2
0.9932865458873557,0.1663947049939755,2
0.5239031902158272,0.0562475106298407,2
0.5489212145564458,0.1318649108467805,2
0.8995338260585222,0.0251631617324262,2
0.7798519299167506,0.3149320116928695,2
0.8871764933509494,0.2629226175504808,2
0.5908243829007067,0.3173380849000199,2
0.6195667492554228,0.2081238294240854,2
0.6636992904353757,0.1227912169741914,2
0.4353594351648838,0.0247261336554707,2
0.5415095871975216,0.002800990827483,2
0.5992233163019904,0.0244127740209588,2
0.6156496008952445,0.2378181608720694,2
0.9310433289656392,0.2968170849360408,2
0.7533592170235749,0.0024819226380654,2
0.7856656404192757,0.0167857158913786,2
0.7039393811830349,0.055020274202126,2
0.7056701054161614,0.3442327734759817,2
0.8933424863431179,0.4106874054530128,2
0.9779290379796296,0.0494112906676014,2
0.9802985641948004,0.5097729230736844,2
0.8940038085505393,0.5708811819119121,2
0.9352084696370488,0.1863595350262457,2
0.692278881837267,0.2195493735636632,2
0.7178008832252103,0.0560441219641464,2
0.9608726759804668,0.1373094912978156,2
0.4472647650834336,0.0858067923732093,2
0.7247519658156445,0.4857354640942348,2
0.7896234135920778,0.4166208369272408,2
0.7426416412717138,0.4921973313712641,2
0.7108177042082093,0.2004957227915103,2
0.4946889612398754,0.3824840042220319,2
0.5391730706994333,0.3556205296888186,2
0.7569976092493079,0.2864329411629038,2
0.872894595901373,0.4084324513190652,2
0.5021189105344318,0.1531351645787779,2
0.646225600874667,0.045679691552906,2
0.9507610311743274,0.5282858769662583,2
0.7716531492073185,0.1971572471142011,2
0.5625064569137289,0.2034924284652071,2
0.7631717332070683,0.3355149528214994,2
0.767047854086256,0.2332143470680325,2
0.6712311929777753,0.0215972244976782,2
0.6028362509273171,0.1134063219728137,2
0.5593455414949238,0.251481666266345,2
0.6524323085089727,0.507159999499193,2
0.7895426688152135,0.3051545293784168,2
0.6568431540458126,0.2354005126288564,2
0.1748030862589535,0.1601292509248638,2
0.4438426267981366,0.3223354716922875,2
0.3548470764624173,0.1206859926901887,2
0.2639542196823111,0.51725129401575,2
0.1215099991826059,0.2976408642385595,2
0.1585190200586111,0.2585306871331572,2
0.2347160842456926,0.3591851207316979,2
0.1205922811382129,0.0660999639281514,2
0.1199590023656015,0.4546160849131223,2
0.1797046553063097,0.3293110214913091,2
0.0514496774300186,0.8028037705017335,2
0.0358093356321093,0.3895112185441702,2
0.1068640608232986,0.5128048405009025,2
0.0265144476736314,0.785946783437062,2
0.0441477319457513,0.5696725559824325,2
0.0036214624702005,0.6540428985597982,2
0.3468574551075479,0.3411426903993877,2
0.2616196866592047,0.5360456614954598,2
0.2255869034143737,0.4518579301390677,2
0.1846796002639711,0.5434113531293536,2
0.3825229016919421,0.4122106218406508,2
0.2988658809988562,0.4308159729131138,2
0.1472922534830117,0.4451597955583947,2
0.0372735455002376,0.2375850855581029,2
0.3450089335311491,0.4452292049124425,2
0.1549925932350593,0.4226500736455907,2
0.3957757049206956,0.2689761751431639,2
0.0109572496333196,0.6132221583021629,2
0.1798247068998595,0.2609223285129354,2
0.1126072036410322,0.6449765288517777,2
0.1916630112176333,0.4503196441536858,2
0.2577991490294621,0.5717446079300565,2
0.4630702570444401,0.4245394651391011,2
0.0233678404035087,0.245311463196159,2
0.0558319368968216,0.391398695417444,2
0.002388531093182,0.4128447738277936,2
0.0202326354642662,0.4010704125666554,2
0.2804561733442339,0.0996748790982932,2
0.1158661837588386,0.5767095383713651,2
0.2764189679352999,0.1163685838152163,2
0.3824751080478569,0.2567776896868838,2
0.038374490467802,0.3295671636727826,2
0.2208898220459574,0.591049366750081,2
0.0815518029995793,0.2862306394945325,2
0.2177895835148903,0.2080759607137267,2
0.3136670605757782,0.5933924752929275,2
0.0603049543963143,0.4155112494769781,2
0.1284498368408851,0.4350949217381432,2
0.3136157430874871,0.4890731885610516,2
0.1842103057092992,0.5842721149370184,2
0.417995473858209,0.421104653019272,2
0.3762857263531186,0.1061809537907891,2
0.1649543997213817,0.3051971655533833,2
0.18976000225577,0.210035955726606,2
0.1736964394733596,0.5385558696804605,2
0.2093528365198846,0.2484070464356017,2
0.3260180707813632,0.2249239043737116,2
0.3273342114819925,0.3464437088566615,2
0.2317045353195826,0.512733805595664,2
0.0955670826199808,0.2272137186380207,2
0.1178432622534242,0.1363897799513779,2
0.1590188889679005,0.0952547934025838,2
0.2150361879810353,0.2936836161335067,2
0.2260858281579419,0.9590795899243376,2
0.0386236747197089,0.9349769193518772,2
0.2913374061526805,0.9816340308360244,2
0.516280594292979,0.503224289801851,2
0.5579767717059186,0.8523729971030981,2
0.7838741406585314,0.6407462373390249,2
0.3922098761505578,0.5972499570532285,2
0.2141002753975125,0.7694762024920999,2
0.3448860615253486,0.7266424298018276,2
0.608701891959348,0.601852424927757,2
0.4166126441125887,0.7928326520687123,2
0.2542278551847138,0.7613872608047834,2
0.9085104165251674,0.9121631841858338,2
0.9013919270779444,0.7001564307704149,2
0.5475758018486906,0.6227805696942377,2
0.2224227121692907,0.7773778941565117,2
0.5771438666299629,0.6322877680405611,2
0.6495840820482212,0.742314814638905,2
0.2814877853405854,0.7410820710242997,2
0.6100383601553261,0.7203082422095496,2
0.9191217134350604,0.8918889567773446,2
0.5687587010099832,0.8454910093822942,2
0.4792959472761359,0.7616421342615852,2
0.769248321888044,0.9144598357157024,2
0.9819215488734157,0.999969379129924,2
0.6875885466434285,0.8409769783560618,2
0.7398397412390249,0.9614793738096848,2
0.7124275761783729,0.8889418318639002,2
0.980782240634518,0.9059532400581672,2
0.3819903507356871,0.5882370151094424,2
0.2112230799259604,0.813079574779577,2
0.6283814371846078,0.5509484687143161,2
0.1668270061581834,0.8441101617984056,2
0.4368753178380006,0.8460412697019523,2
0.7301794213964501,0.6820425992515758,2
0.196131003246919,0.8599387570880771,2
0.39502681903013,0.9497793653768044,2
0.7432623588601399,0.9964296761289988,2
0.2288566016020679,0.7218282718448329,2
0.3704814980340523,0.5861591210392039,2
0.3588430689538225,0.7224177084121928,2
0.188179046399384,0.7944302962262622,2
0.9499888305361696,0.8641998735956812,2
0.5348338257901999,0.4930583774529937,2
0.7952339895297883,0.9243496700451568,2
0.0971845611910963,0.914899331333176,2
0.3272999546236289,0.9679442613279238,2
0.5743134767722964,0.9610791182976538,2
0.1478039853593733,0.971098691193066,2
0.4056354877231219,0.7186608525204807,2
0.8568930179797037,0.8503206913382926,2
0.7390569258413302,0.8482638995516937,2
0.8861185855689099,0.6652377961255885,2
0.738817375242833,0.6746420122832293,2
0.695993061773984,0.7012538139341663,2
0.4410113338243875,0.5461987922685059,2
0.3344050861177272,0.8271391583616485,2
0.4201657710161178,0.9919608360570514,2
0.1551896523088862,0.9611830207699406,2
0.150320756924278,0.9383315785787214,2
0.7451149253278089,0.8963466667527603,2
0.5832652874379354,0.984111020279368,2
0.3788020145523917,0.756417280079089,2
0.3897806179539319,0.6617136379745697,2
0.4628354889805069,0.7491199614816629,2
0.7097278795718949,0.9016756567088916,2
0.4609593994266554,0.7678994683143717,2
0.7210488778280406,0.6311365688316173,2
0.468371663713098,0.6182280423549594,2
0.3409454145337812,0.9868965917000866,2
0.4239414842513291,0.531642669493468,2
0.0735417350994585,0.9452936518701082,2
0.3668677967184495,0.6400243637478674,2
0.370280023433541,0.5993513893878765,2
0.936086344419739,0.6747058555448344,2
