x,y,cluster
0.4242515291748577,0.8285012699348472,4
0.0145974127650829,0.8370247275826725,0
0.4503913672860727,0.946964306953851,4
0.3584418067132184,0.8568400751596764,4
0.3707891893334487,0.8000998152732874,4
0.1409143066879524,0.9763813499708428,0
0.5002099384947788,0.9052454093404712,4
0.3749855920020104,0.9977384723983636,4
0.5262506904696076,0.7499391521065121,4
0.56303948921313,0.9762316393052198,4
0.1721373207957101,0.9328811739806178,0
0.1194167487574592,0.7543214704067881,0
0.0147729881183089,0.8602876227735456,0
0.4094348428596079,0.7634034386373137,4
0.2773346863353935,0.7621011859550575,0
0.4350419920506571,0.8296895661843547,4
0.239993774063273,0.8046981027479517,0
0.1545759646593201,0.8888209751411446,0
0.0909165115766552,0.9136365156167302,0
0.343943963954077,0.8362808983726002,4
0.2154617764244714,0.9832860250411212,0
0.1167281649896661,0.8239291618564251,0
0.4632462838434289,0.9131215530122844,4
0.3480658632105685,0.900881973771316,0
0.3614185962353641,0.9287340502139182,4
0.0979849268459347,0.9713060905238244,0
0.3856771329378331,0.9295848279659532,4
0.2659732973319532,0.7993506566066896,0
0.1821722775915319,0.7883661640483444,0
0.3997074151318714,0.8906414028748076,4
0.3276482616095223,0.951526037555004,0
0.3810404886411078,0.8065025109951607,4
0.0103215267828227,0.8062399840448061,0
0.0856600321193008,0.8353825282141027,0
0.4818160580386467,0.9990280409155632,4
0.014127917131343,0.920062471644532,0
0.0760681482991317,0.7931892923623515,0
0.3677551400316652,0.8548064906811143,4
0.5599061353377696,0.8639718926887897,4
0.0754515982043603,0.9291821226541211,0
0.3801516280732389,0.9824046998161304,4
0.5224117325248059,0.774251786503488,4
0.2628437525049613,0.9032429382519144,0
0.1644421868944734,0.796135437840389,0
0.5069345315208458,0.9837474237481084,4
0.3478794945994927,0.9962730812376333,0
0.1074734203474278,0.9946546278611734,0
0.4417194437790002,0.742059594529282,4
0.3099571135755777,0.9512847024867842,0
0.3994066124087748,0.8028751889211798,4
0.3332425814574604,0.911162528021437,0
0.5286987363967465,0.8706481577474043,4
0.4523145188210005,0.7561169063952867,4
0.2493101302313766,0.8398426995402165,0
0.3289810805441001,0.7916242145680276,0
0.2221408527743059,0.7642816048745531,0
0.3317412113143606,0.750689032706988,0
0.4853557540018131,0.9502660497549515,4
0.4353107395344184,0.9692600855437052,4
0.0934354682600889,0.929328472337264,0
0.2734864121284616,0.9176180844830522,0
0.527251438406846,0.7804428601994228,4
0.0666165606654186,0.9412570633468924,0
0.9812157226819032,0.3603682213822972,1
0.7057000687910711,0.0483580738676462,1
0.9986506371164342,0.3036722137189278,1
0.6647583846803902,0.3660668997356079,4
0.7688432654407469,0.3784593948423134,1
0.5528710417804339,0.2112007818306276,0
0.5522154564485778,0.192474060685835,0
0.636217715934387,0.0210691670347882,4
0.9718510469637824,0.3259257812909474,1
0.771333351022021,0.1893605076268922,1
0.9710721722874028,0.0485316465317509,1
0.6940372388918107,0.4268689995722885,4
0.8754342083470696,0.3023614778718011,1
0.8539767197654073,0.4193022675119139,1
0.7375733892370337,0.4121541288481788,4
0.7274762220317783,0.0804605412713534,1
0.6288658033885086,0.1534373752748929,4
0.6122169503884736,0.1019796197340311,4
0.895057956718498,0.4138135893903569,1
0.8591351866180654,0.2106961532905645,1
0.6696024049630944,0.1719811897329201,4
0.6169505096551682,0.4997587472606974,4
0.8206736760285079,0.1655480356710221,1
0.554011955703545,0.1176228421540237,0
0.9875853148938668,0.4372006836007081,1
0.6888420997173024,0.3399831355152326,4
0.7267651260172578,0.1671474676709021,1
0.8922841354050509,0.2384647370815723,1
0.993787924841021,0.3067347489001139,1
0.6445578402913705,0.0040050179322704,4
0.6173513750182236,0.0352192656785751,4
0.994411202769108,0.1858524884455121,1
0.6337663138738392,0.0322533145031959,4
0.6352174385992936,0.1364480223958836,4
0.9056607316015116,0.1119488206409936,1
0.647249792633009,0.4615978495419098,4
0.9322188018156228,0.2077320883568695,1
0.9776810858334528,0.0569437048771747,1
0.5652976597386998,0.4053614904765152,0
0.8137718923479602,0.350579670454049,1
0.5753895864210349,0.1481322112106045,4
0.7194791705610708,0.3825991519604467,4
0.7247413011994897,0.3646084211315497,4
0.8945734921547418,0.1337034329312183,1
0.5227990869603681,0.2351928283648848,0
0.6761410030345948,0.1132144827129389,4
0.8372531731279961,0.3108939371457319,1
0.6665080242585084,0.3252577136602419,4
0.909627201227314,0.0446896999685244,1
0.9757025918137208,0.1403086636467401,1
0.6381498971545343,0.0514335902287604,4
0.7109011729216839,0.0611833535592949,1
0.790721342220703,0.1434339382783339,1
0.6209606512541893,0.469049867822639,4
0.8994153605022323,0.2774223840618433,1
0.8690647181723843,0.339486009625353,1
0.5373502278749263,0.2745924572577664,0
0.637707026481505,0.0383766841665715,4
0.5339756186240454,0.2556030770260221,0
0.7046427071300045,0.4617501254871282,4
0.6302185325989079,0.323463805526783,4
0.7864804163594803,0.4390223736397476,1
0.9677094977892702,0.0510869388166109,1
0.870613910120415,0.1762310307181506,1
0.5369934425086192,0.3950888370298208,0
0.9986347024302584,0.0590403809691115,1
0.7753659769625153,0.0441253384342895,1
0.9714190833143476,0.2829501647227901,1
0.9439325913812816,0.1459052438327887,1
0.6343508714691192,0.3462494651567428,4
0.9001431300476649,0.0370000831551332,1
0.6742898609631937,0.1314617279396333,4
0.8394200385340576,0.2280855170170159,1
0.6276315147837315,0.1714677265505413,4
0.6590386746050554,0.2728775106437332,4
