x,y,cluster
0.1416584390428018,0.5603237139712121,0
0.4759631258755114,0.5640058747519633,0
0.1692269447146976,0.5577140697054869,0
0.1766352313248235,0.5935701604135836,0
0.1608075888046728,0.4040202957832479,0
0.4727055517038052,0.5131244831171846,0
0.2699228963292096,0.7322451976066908,0
0.2011944121411302,0.6017075954241825,0
0.4628718200469406,0.8609140376041498,0
0.1157493065390098,0.6177969368711086,0
0.1878534698081969,0.494164558164016,0
0.1609874928039756,0.5765167558263762,0
0.3457325902166913,0.5862046000973231,0
0.0239496880879241,0.8139855769321244,0
0.4797004927121372,0.9230068328165234,0
0.1280042644472596,0.9781014733702198,0
0.3314392887603448,0.7329799191652162,0
0.1977636146303101,0.5045710224866924,0
0.0997981632531732,0.752021587593167,0
0.244033249954372,0.4620208911873261,0
0.0325326286814093,0.938996140253453,0
0.317137719733456,0.7279233338129025,0
0.4463842627916098,0.7354819534152527,0
0.2037908738647177,0.8546996696874858,0
0.0614684775349213,0.3548582208243678,0
0.220037977473129,0.788684806030713,0
0.2907771808575502,0.5832998127438936,0
0.5051994298372626,0.9789197860683736,0
0.0906812803772688,0.3976838612973943,0
0.0133256684038554,0.7623210599187903,0
0.4879543476446908,0.5844844132241224,0
0.3278968452326236,0.5855763363021147,0
0.5032361443529725,0.6346032997745666,0
0.0698233150532675,0.9764767840755794,0
0.5119935120658943,0.8363183283743479,0
0.4488640903063853,0.823238265654951,0
0.1568723634239591,0.5423486063202673,0
0.2505234027937915,0.5001651879541573,0
0.319666470802003,0.4620895522574042,0
0.1464797474047502,0.7963747940024476,0
0.0613611455978583,0.9148450793067588,0
0.5265409833282672,0.9280406973779288,0
0.3063493966397375,0.6978373095137611,0
0.2088678110946895,0.4164230539499759,0
0.3922415824278961,0.727419420742985,0
0.3015084748366524,0.5209526971368013,0
0.3846133673117559,0.5670682724904119,0
0.3784080532317467,0.6375139536424601,0
0.3818919614799062,0.988381729799314,0
0.268551753851272,0.4633117934627235,0
0.2128837536428139,0.8943510039675739,0
0.10510152323865,0.7518897744537372,0
0.2488893244674445,0.9649998058821384,0
0.2447872650546225,0.81811590920974,0
0.0964194062268022,0.9856883818660516,0
0.1412847901176779,0.969247143636918,0
0.1450455886643286,0.6052841851821564,0
0.4404153595854044,0.572500810084627,0
0.448788952090825,0.8079389883086785,0
0.2519004117806344,0.8649872870329652,0
0.3859270088459646,0.6070138059902728,0
0.4556132412296825,0.9382189548087828,0
0.1971760610177261,0.9103922495885434,0
0.393091488634547,0.5696665280439812,0
0.2043283317311091,0.8559168682929217,0
0.2360156910456843,0.4712135232062098,0
0.0674393358025147,0.6768540583226136,0
0.0467535367395901,0.941072172221693,0
0.3200421350578536,0.7962311479401154,0
0.1533660383105431,0.4631427823393876,0
0.2167925351080292,0.5494580945208777,0
0.028808949070768,0.6279653764696471,0
0.2688680538112835,0.9606301695807358,0
0.4175530654607684,0.9939609978738776,0
0.4224191326312246,0.6275798329771476,0
0.210348519506492,0.9032220218454248,0
0.3407899258496515,0.7785560962230087,0
0.0254775906348991,0.5212242727597843,0
0.0526034956787874,0.8947860293962254,0
0.1221212130827672,0.4027146438865764,0
0.0655225949765102,0.5164020074330876,0
0.1067658645474434,0.750670450267524,0
0.0733470625834873,0.9655243357554972,0
0.1476231595447564,0.8368224015579526,0
0.0473406119801551,0.3922171220041498,0
0.4657600038727472,0.9171556870795736,0
0.2516148821043406,0.7727710782273624,0
0.0923464621885306,0.7065040336140826,0
0.1509673919469236,0.6969613322443187,0
0.4587874594587674,0.8845941381238828,0
0.3718147810590185,0.9861061020981228,0
0.4976920377421969,0.5988461672313581,0
0.1645777494710152,0.893626689825602,0
0.3632154874984951,0.9193013887486776,0
0.4338960069856081,0.7322322816323211,0
0.0422376281838769,0.6739344530846907,0
0.1296852175905265,0.5519900215423632,0
0.4191040480323365,0.7985366971303861,0
0.013228500102512,0.8945081902043799,0
0.1494995902047304,0.8949169939706116,0
0.2241225232326883,0.8443436281170947,0
0.138826814898398,0.5754796026074628,0
0.4580775293310316,0.8014348668179636,0
0.402534255333098,0.7425303712143339,0
0.3213836119613096,0.5627051757872116,0
0.0165577783297822,0.4629376854275686,0
0.1138887298245578,0.9159330699762556,0
0.0243814234814687,0.4654922283094854,0
0.4411086135213671,0.9608497814037604,0
0.1222703440214336,0.5300824642079679,0
0.2111561002699123,0.8015888842368972,0
0.2458467686992509,0.9216417600744284,0
0.1016054268578046,0.649961867892915,0
0.0870115902382568,0.5342586610814813,0
0.0723227075050405,0.5655103062036679,0
0.2471808768178653,0.5597542070163625,0
